GenbitScore,BiasDetectionScore
0.7378035123045913,-0.632685661315918
0.7378035123045913,0.5487499833106995
0.7378035123045913,-0.6868445873260498
0.7378035123045913,0.9752503633499146
0.7378035123045913,0.9861921668052673
0.7378035123045913,-0.5726074576377869
0.7378035123045913,0.9832212924957275
0.7378035123045913,0.7958294749259949
0.7378609636893415,0.9813762903213501
0.7378609636893415,0.6522818207740784
0.7378609636893415,0.6615375280380249
0.7378609636893415,-0.6525670289993286
0.7378609636893415,0.9935237169265747
0.7378609636893415,0.9622833728790283
0.7378609636893415,0.56956946849823
0.7378609636893415,0.6254685521125793
0.7378609636893415,-0.5570371747016907
0.7378609636893415,0.6207832098007202
0.7377929393050099,0.5304915308952332
0.7377929393050099,-0.6465468406677246
0.7377929393050099,0.5089964866638184
0.7377929393050099,-0.5183172821998596
0.7377929393050099,-0.646036684513092
0.7377929393050099,0.9015069603919983
0.7377929393050099,0.6972182393074036
0.7377703850085147,0.8735842108726501
0.7377703850085147,0.5818572640419006
0.7377703850085147,0.7408879995346069
0.7378335687136126,-0.6012173891067505
0.7378335687136126,-0.6624075174331665
0.7378335687136126,-0.65321284532547
0.7378335687136126,0.9000542163848877
0.7378335687136126,-0.608923077583313
0.7378335687136126,0.5173541307449341
0.7378335687136126,0.6207099556922913
0.7378335687136126,0.5898065567016602
0.7378335687136126,0.9740755558013916
0.7378335687136126,0.9073218703269958
0.7378335687136126,0.6781890988349915
0.7378335687136126,0.95404452085495
0.7378335687136126,-0.7010586261749268
0.7378335687136126,0.978419303894043
0.7378335687136126,0.6154231429100037
0.7378335687136126,0.6548985242843628
0.7378335687136126,-0.8707171082496643
0.7378335687136126,-0.641159176826477
0.7378335687136126,0.6775078177452087
0.7378335687136126,-0.6559591889381409
0.7378335687136126,0.9592479467391968
0.7378335687136126,0.5884685516357422
0.7378335687136126,0.661627471446991
0.7378335687136126,0.5740975737571716
0.7378335687136126,0.7943596839904785
0.7378335687136126,-0.5773752927780151
0.7378335687136126,0.650408148765564
0.7378335687136126,-0.8348723649978638
0.7378335687136126,0.9857814908027649
0.7378335687136126,0.5287514328956604
0.7380186243017995,0.7076267004013062
0.7380186243017995,0.6201269030570984
0.7380186243017995,0.9191876649856567
0.7381146820565005,0.6096047759056091
0.7381146820565005,-0.8106005787849426
0.7381146820565005,0.8698016405105591
0.7381146820565005,0.792951226234436
0.7381146820565005,0.7447656393051147
0.7381146820565005,-0.8235272169113159
0.7381146820565005,0.9583751559257507
0.7381146820565005,0.5264678597450256
0.7381146820565005,-0.8361444473266602
0.7381146820565005,-0.6342442035675049
0.7381146820565005,0.6171584725379944
0.7381146820565005,0.7949326634407043
0.7381146820565005,0.5447182059288025
0.7381146820565005,-0.620668351650238
0.7381146820565005,0.5129151344299316
0.7381146820565005,-0.5981810092926025
0.7381146820565005,0.8899825811386108
0.7381146820565005,-0.5513690710067749
0.7381146820565005,0.7502317428588867
0.7381146820565005,0.580482542514801
0.7381146820565005,0.5227156281471252
0.7374894834713985,-0.5653241276741028
0.7374894834713985,0.5897061824798584
0.7374894834713985,-0.6526644825935364
0.7374894834713985,-0.7816339135169983
0.7379041060982799,0.5826318860054016
0.7379041060982799,-0.5253031849861145
0.7379041060982799,0.9692091345787048
0.7379041060982799,0.5771863460540771
0.7379041060982799,-0.5061371922492981
0.7379041060982799,0.9948616623878479
0.7379041060982799,0.5264678597450256
0.7379041060982799,-0.6109195947647095
0.7379041060982799,-0.6161670684814453
0.7379041060982799,0.5244112610816956
0.7379041060982799,-0.5305313467979431
0.7375920506070482,-0.5708901882171631
0.7375920506070482,-0.6928625106811523
0.7375920506070482,-0.5726356506347656
0.7375920506070482,0.990943968296051
0.7379236725395039,0.8097243905067444
0.7380808319907218,-0.6420767307281494
0.7380808319907218,0.5724330544471741
0.7380808319907218,0.8434136509895325
0.7380916615701283,-0.67537921667099
0.738135230236271,0.7661194205284119
0.738135230236271,0.5492847561836243
0.738135230236271,-0.6447228789329529
0.738135230236271,-0.6680402755737305
0.738135230236271,0.7235856056213379
0.738135230236271,0.7235856056213379
0.738135230236271,0.7235856056213379
0.738135230236271,0.7235856056213379
0.738135230236271,0.5407301783561707
0.738135230236271,0.6665095686912537
0.738135230236271,0.5268059372901917
0.738135230236271,0.5579871535301208
0.738135230236271,0.976157009601593
0.738135230236271,0.8621839284896851
0.738135230236271,0.5287405848503113
0.738135230236271,0.9629061222076416
0.738135230236271,0.9896418452262878
0.738135230236271,-0.5932101011276245
0.738135230236271,-0.74118572473526
0.738135230236271,0.9877933859825134
0.738135230236271,-0.5396409034729004
0.738135230236271,-0.84184330701828
0.738135230236271,0.625008225440979
0.738135230236271,-0.564716637134552
0.738135230236271,-0.636169970035553
0.738135230236271,-0.582301914691925
0.738135230236271,0.9815136790275574
0.738135230236271,-0.5278766751289368
0.738135230236271,-0.6200335025787354
0.738135230236271,0.585099458694458
0.738135230236271,-0.544013261795044
0.738135230236271,-0.5431364178657532
0.738135230236271,-0.5102905631065369
0.738135230236271,0.9810057878494263
0.738135230236271,0.7330782413482666
0.738135230236271,-0.669409453868866
0.738135230236271,0.7681625485420227
0.738135230236271,-0.5946823358535767
0.7381535512838979,0.9209203124046326
0.7381535512838979,0.9598745703697205
0.7381535512838979,-0.787079393863678
0.7381454567020639,0.8958982229232788
0.7381454567020639,0.9330925941467285
0.7381454567020639,-0.6366623044013977
0.7381454567020639,0.6979207396507263
0.7381454567020639,-0.6618603467941284
0.7381454567020639,0.7651187777519226
0.7381454567020639,0.5986401438713074
0.7381454567020639,0.9817781448364258
0.7381454567020639,-0.5394384860992432
0.7381454567020639,-0.6929994821548462
0.7381454567020639,-0.6367157101631165
0.7381454567020639,0.5172474384307861
0.7381454567020639,0.9769476652145386
0.7381454567020639,0.5968366265296936
0.7381454567020639,0.6518316268920898
0.7381454567020639,0.8826242089271545
0.7381454567020639,-0.611267626285553
0.7381454567020639,0.741921067237854
0.7381454567020639,-0.5425288677215576
0.7381454567020639,-0.6926152110099792
0.7381454567020639,-0.728044867515564
0.7381454567020639,-0.5656090378761292
0.7381454567020639,-0.6862912774085999
0.7381454567020639,-0.525704562664032
0.7381454567020639,-0.5381820201873779
0.7381454567020639,0.6963157653808594
0.7381454567020639,-0.9281231164932251
0.7381454567020639,-0.6253843307495117
0.7381454567020639,-0.6593183875083923
0.7381454567020639,-0.5113266110420227
0.7381454567020639,-0.5151699781417847
0.7381454567020639,-0.5405475497245789
0.7381454567020639,-0.6077883839607239
0.7381454567020639,-0.6819674968719482
0.7381454567020639,-0.844085156917572
0.7381454567020639,-0.661999523639679
0.7381454567020639,-0.6548742651939392
0.7378334278964469,-0.5733745098114014
0.7378334278964469,0.5448150038719177
0.7378221233616287,-0.5686193704605103
0.7378221233616287,0.5828980207443237
0.7378221233616287,0.993635892868042
0.7378329763911872,-0.5501254200935364
0.7378329763911872,0.9871652126312256
0.7375212256465808,-0.509608805179596
0.7375098959942314,0.9883081316947937
0.7375098959942314,0.7203013896942139
0.7375098959942314,0.6254685521125793
0.7375098959942314,0.5755771994590759
0.7375098959942314,-0.8507665395736694
0.7375098959942314,0.9503916501998901
0.7375098959942314,-0.6958549618721008
0.7375098959942314,-0.7539387345314026
0.7378566441031913,0.8469988703727722
0.7378566441031913,0.8704321384429932
0.7378566441031913,0.9800845980644226
0.7378566441031913,0.5401663780212402
0.7378566441031913,0.6521074175834656
0.7378566441031913,0.9818757176399231
0.7378566441031913,0.5934764742851257
0.7378566441031913,-0.6008099913597107
0.7378566441031913,0.5042893886566162
0.7378452901457581,0.7151747345924377
0.7378452901457581,0.7676230669021606
0.7378452901457581,-0.7558941841125488
0.7378452901457581,-0.7310781478881836
0.7378339369740716,0.8217249512672424
0.7378225845879746,0.8340272903442383
0.7378225845879746,-0.6889933943748474
0.7378225845879746,0.5977502465248108
0.7378225845879746,-0.5874212980270386
0.7378225845879746,-0.874570369720459
0.7378225845879746,0.8619693517684937
0.7378225845879746,-0.5041233897209167
0.7378225845879746,-0.7801694273948669
0.7378225845879746,-0.7061496376991272
0.7378225845879746,-0.5132877826690674
0.7378225845879746,-0.6256672143936157
0.7378225845879746,-0.8459051847457886
0.7378225845879746,-0.5582464337348938
0.7378112329873638,0.5210634469985962
0.7378112329873638,0.7019609212875366
0.7378112329873638,-0.5668306946754456
0.7378112329873638,-0.6362594962120056
